career_title,skill_id,skill_name,relation_type
ICT security engineer,internet-governance,internet governance,optional
ICT security engineer,project-management,project management,optional
ICT security engineer,cloud-monitoring-and-reporting,cloud monitoring and reporting,optional
ICT security engineer,web-application-security-threats,web application security threats,optional
ICT security engineer,c,C++,optional
ICT security engineer,cloud-technologies,cloud technologies,optional
ICT security engineer,ict-project-management-methodologies,ICT project management methodologies,optional
ICT security engineer,python-computer-programming,Python (computer programming),optional
ICT security engineer,ict-encryption,ICT encryption,optional
ICT security engineer,leadership-principles,leadership principles,optional
ICT security engineer,process-based-management,Process-based management,optional
ICT security engineer,lean-project-management,Lean project management,optional
ICT security engineer,copyright-legislation,copyright legislation,optional
ICT security engineer,internet-of-things,Internet of Things,optional
ICT security engineer,ict-process-quality-models,ICT process quality models,optional
ICT security engineer,manage-ict-change-request-process,manage ICT change request process,optional
ICT security engineer,implement-ict-safety-policies,implement ICT safety policies,optional
ICT security engineer,manage-changes-in-ict-system,manage changes in ICT system,optional
ICT security engineer,create-project-specifications,create project specifications,optional
ICT security engineer,provide-user-documentation,provide user documentation,optional
ICT security engineer,optimise-choice-of-ict-solution,optimise choice of ICT solution,optional
ICT security engineer,remove-computer-virus-or-malware-from-a-computer,remove computer virus or malware from a computer,optional
ICT security engineer,track-key-performance-indicators,track key performance indicators,optional
ICT security engineer,consult-with-business-clients,consult with business clients,optional
ICT security engineer,safeguard-online-privacy-and-identity,safeguard online privacy and identity,optional
ICT security engineer,implement-a-virtual-private-network,implement a virtual private network,optional
ICT security engineer,implement-anti-virus-software,implement anti-virus software,optional
ICT security engineer,manage-digital-identity,manage digital identity,optional
ICT security engineer,ensure-proper-document-management,ensure proper document management,optional
ICT security engineer,implement-spam-protection,implement spam protection,optional
ICT security engineer,give-live-presentation,give live presentation,optional
ICT security engineer,manage-a-team,manage a team,optional
ICT security engineer,perform-project-management,perform project management,optional
